event,group,pvalue,up_group,qvalue
TGF_BETA_SIGNALING,perpd1_def2,0.0302724210032509,perPD1_LOW_Def0,0.9118869149729321
TGF_BETA_SIGNALING,perpd1_def4,0.9258828652977941,perPD1_HIGH_Def0,0.9644613180185359
IL6_JAK_STAT3_SIGNALING,logdenPD1_def0,0.38332596590035706,perPD1_LOW_Def0,1
IL6_JAK_STAT3_SIGNALING,logdenPD1_def2,0.259902078353066,perPD1_HIGH_Def0,0.8406724017768149
IL6_JAK_STAT3_SIGNALING,logdenPT_L_def0,0.19628221270561497,perPD1_LOW_Def0,0.7816124853603259
IL6_JAK_STAT3_SIGNALING,logdenPT_L_def2,0.170715086979772,perPD1_HIGH_Def0,0.49629304066437796
IL6_JAK_STAT3_SIGNALING,logdenPT_L_def4,0.516923631114781,perPD1_LOW_Def0,0.9962600247532909
IL6_JAK_STAT3_SIGNALING,perPT_L_def0,0.477254415353413,perPD1_LOW_Def0,1
IL6_JAK_STAT3_SIGNALING,perPT_L_def2,0.7434417874019821,perPD1_LOW_Def0,0.9511886791849521
IL6_JAK_STAT3_SIGNALING,perPT_L_def4,0.872014200661272,perPD1_HIGH_Def0,0.9891865560308909
IL6_JAK_STAT3_SIGNALING,perpd1_def0,0.32195740860405,perPD1_LOW_Def0,0.9584262216358629
IL6_JAK_STAT3_SIGNALING,perpd1_def2,0.39880756238278503,perPD1_HIGH_Def0,0.918931209210788
IL6_JAK_STAT3_SIGNALING,perpd1_def4,0.671722368184109,perPD1_LOW_Def0,0.928791486697665
DNA_REPAIR,logdenPD1_def0,0.5772743837452571,perPD1_LOW_Def0,1
DNA_REPAIR,logdenPD1_def2,0.259902078353066,perPD1_HIGH_Def0,0.8406724017768149
DNA_REPAIR,logdenPT_L_def0,0.7445278088210849,perPD1_LOW_Def0,0.925656764781747
DNA_REPAIR,logdenPT_L_def2,0.155601893093861,perPD1_HIGH_Def0,0.49629304066437796
DNA_REPAIR,logdenPT_L_def4,0.48396328060722205,perPD1_HIGH_Def0,0.9962600247532909
DNA_REPAIR,perPT_L_def0,0.680726027785791,perPD1_LOW_Def0,1
DNA_REPAIR,perPT_L_def2,0.83177240339162,perPD1_HIGH_Def0,0.9511886791849521
DNA_REPAIR,perPT_L_def4,0.969402824910273,perPD1_HIGH_Def0,0.9891865560308909
DNA_REPAIR,perpd1_def0,0.9031893540043621,perPD1_HIGH_Def0,0.9584262216358629
DNA_REPAIR,perpd1_def2,0.496222852973826,perPD1_HIGH_Def0,0.918931209210788
DNA_REPAIR,perpd1_def4,0.7801848488260391,perPD1_LOW_Def0,0.928791486697665
G2M_CHECKPOINT,logdenPD1_def0,0.830256014662043,perPD1_HIGH_Def0,1
G2M_CHECKPOINT,logdenPD1_def2,0.37362583125538,perPD1_HIGH_Def0,0.853066415834396
G2M_CHECKPOINT,logdenPT_L_def0,0.628970371390677,perPD1_HIGH_Def0,0.925656764781747
G2M_CHECKPOINT,logdenPT_L_def2,0.0377542086564441,perPD1_HIGH_Def0,0.26967291897460105
G2M_CHECKPOINT,logdenPT_L_def4,0.35516607182108095,perPD1_HIGH_Def0,0.956974303282557
G2M_CHECKPOINT,perPT_L_def0,0.8321298664538801,perPD1_HIGH_Def0,1
G2M_CHECKPOINT,perPT_L_def2,0.41760014153170705,perPD1_HIGH_Def0,0.9511886791849521
G2M_CHECKPOINT,perPT_L_def4,0.661913414894442,perPD1_HIGH_Def0,0.9891865560308909
G2M_CHECKPOINT,perpd1_def0,0.8484173099490679,perPD1_LOW_Def0,0.9584262216358629
G2M_CHECKPOINT,perpd1_def2,0.22312443826886397,perPD1_HIGH_Def0,0.9118869149729321
G2M_CHECKPOINT,perpd1_def4,0.426096237456278,perPD1_HIGH_Def0,0.928791486697665
APOPTOSIS,logdenPD1_def0,0.7640836990190029,perPD1_HIGH_Def0,1
APOPTOSIS,logdenPD1_def2,0.755205715542318,perPD1_LOW_Def0,0.9319119046359399
APOPTOSIS,logdenPT_L_def0,0.285753734066031,perPD1_LOW_Def0,0.7816124853603259
APOPTOSIS,logdenPT_L_def2,0.706609774613098,perPD1_LOW_Def0,0.883262218266373
APOPTOSIS,logdenPT_L_def4,0.869586281901975,perPD1_HIGH_Def0,0.999304206996271
APOPTOSIS,perPT_L_def0,0.774277765174806,perPD1_LOW_Def0,1
APOPTOSIS,perPT_L_def2,0.813898723882855,perPD1_LOW_Def0,0.9511886791849521
APOPTOSIS,perPT_L_def4,0.9938791244144949,perPD1_LOW_Def0,0.9938791244144949
APOPTOSIS,perpd1_def0,0.9031893540043621,perPD1_HIGH_Def0,0.9584262216358629
APOPTOSIS,perpd1_def2,0.8570609271117521,perPD1_LOW_Def0,0.9614261797873579
APOPTOSIS,perpd1_def4,0.368518540990036,perPD1_LOW_Def0,0.928791486697665
NOTCH_SIGNALING,logdenPD1_def0,0.720875674313186,perPD1_LOW_Def0,1
NOTCH_SIGNALING,logdenPD1_def2,0.9110220557506791,perPD1_HIGH_Def0,0.9868984670587809
NOTCH_SIGNALING,logdenPT_L_def0,0.5073541243461009,perPD1_LOW_Def0,0.8183131037840341
NOTCH_SIGNALING,logdenPT_L_def2,0.936085287417958,perPD1_LOW_Def0,0.985235716723022
NOTCH_SIGNALING,logdenPT_L_def4,0.203989956854263,perPD1_HIGH_Def0,0.956974303282557
NOTCH_SIGNALING,perPT_L_def0,0.755252059583115,perPD1_HIGH_Def0,1
NOTCH_SIGNALING,perPT_L_def2,0.39159707600120003,perPD1_LOW_Def0,0.9511886791849521
NOTCH_SIGNALING,perPT_L_def4,0.5243002224506049,perPD1_LOW_Def0,0.9891865560308909
NOTCH_SIGNALING,perpd1_def0,0.590119935466236,perPD1_HIGH_Def0,0.9584262216358629
NOTCH_SIGNALING,perpd1_def2,0.136531181419729,perPD1_LOW_Def0,0.9118869149729321
NOTCH_SIGNALING,perpd1_def4,0.379629385515885,perPD1_HIGH_Def0,0.928791486697665
ADIPOGENESIS,logdenPD1_def0,0.9885973820552729,perPD1_LOW_Def0,1
ADIPOGENESIS,logdenPD1_def2,0.7109029734597309,perPD1_LOW_Def0,0.9114140685381171
ADIPOGENESIS,logdenPT_L_def0,0.256415920158833,perPD1_LOW_Def0,0.7816124853603259
ADIPOGENESIS,logdenPT_L_def2,0.307466699056569,perPD1_LOW_Def0,0.5912821135703249
ADIPOGENESIS,logdenPT_L_def4,0.210211785179375,perPD1_LOW_Def0,0.956974303282557
ADIPOGENESIS,perPT_L_def0,0.62676454475064,perPD1_LOW_Def0,1
ADIPOGENESIS,perPT_L_def2,0.8587419222877769,perPD1_LOW_Def0,0.9511886791849521
ADIPOGENESIS,perPT_L_def4,0.34537972406397105,perPD1_LOW_Def0,0.9891865560308909
ADIPOGENESIS,perpd1_def0,0.39452839074289203,perPD1_HIGH_Def0,0.9584262216358629
ADIPOGENESIS,perpd1_def2,0.7142709844525641,perPD1_LOW_Def0,0.9614261797873579
ADIPOGENESIS,perpd1_def4,0.287042732067277,perPD1_LOW_Def0,0.928791486697665
ESTROGEN_RESPONSE_EARLY,logdenPD1_def0,0.258884186243247,perPD1_HIGH_Def0,1
ESTROGEN_RESPONSE_EARLY,logdenPD1_def2,0.8277137054634599,perPD1_LOW_Def0,0.9624577970505351
ESTROGEN_RESPONSE_EARLY,logdenPT_L_def0,0.39936837318608703,perPD1_HIGH_Def0,0.798335398323684
ESTROGEN_RESPONSE_EARLY,logdenPT_L_def2,0.652325984938353,perPD1_LOW_Def0,0.881521601268045
ESTROGEN_RESPONSE_EARLY,logdenPT_L_def4,0.280071820843161,perPD1_HIGH_Def0,0.956974303282557
ESTROGEN_RESPONSE_EARLY,perPT_L_def0,0.774277765174806,perPD1_HIGH_Def0,1
ESTROGEN_RESPONSE_EARLY,perPT_L_def2,0.256766913157978,perPD1_HIGH_Def0,0.9511886791849521
ESTROGEN_RESPONSE_EARLY,perPT_L_def4,0.8239463127374,perPD1_HIGH_Def0,0.9891865560308909
ESTROGEN_RESPONSE_EARLY,perpd1_def0,0.169839442593745,perPD1_HIGH_Def0,0.7719974663352058
ESTROGEN_RESPONSE_EARLY,perpd1_def2,0.613039767402717,perPD1_HIGH_Def0,0.937890744380624
ESTROGEN_RESPONSE_EARLY,perpd1_def4,0.488606267753731,perPD1_HIGH_Def0,0.928791486697665
ESTROGEN_RESPONSE_LATE,logdenPD1_def0,0.7640836990190029,perPD1_HIGH_Def0,1
ESTROGEN_RESPONSE_LATE,logdenPD1_def2,0.8830989913171271,perPD1_LOW_Def0,0.9868984670587809
ESTROGEN_RESPONSE_LATE,logdenPT_L_def0,0.9016293730759871,perPD1_HIGH_Def0,0.937305726393535
ESTROGEN_RESPONSE_LATE,logdenPT_L_def2,0.591228965486731,perPD1_LOW_Def0,0.8691723103086519
ESTROGEN_RESPONSE_LATE,logdenPT_L_def4,0.762313430886187,perPD1_HIGH_Def0,0.999304206996271
ESTROGEN_RESPONSE_LATE,perPT_L_def0,0.5412164830295529,perPD1_LOW_Def0,1
ESTROGEN_RESPONSE_LATE,perPT_L_def2,0.56175498563745,perPD1_HIGH_Def0,0.9511886791849521
ESTROGEN_RESPONSE_LATE,perPT_L_def4,0.684311256557076,perPD1_HIGH_Def0,0.9891865560308909
ESTROGEN_RESPONSE_LATE,perpd1_def0,0.7943678127235849,perPD1_HIGH_Def0,0.9584262216358629
ESTROGEN_RESPONSE_LATE,perpd1_def2,0.629477657222891,perPD1_HIGH_Def0,0.937890744380624
ESTROGEN_RESPONSE_LATE,perpd1_def4,0.6125231188990871,perPD1_LOW_Def0,0.928791486697665
ANDROGEN_RESPONSE,logdenPD1_def0,0.830256014662043,perPD1_HIGH_Def0,1
ANDROGEN_RESPONSE,logdenPD1_def2,0.490904905048604,perPD1_LOW_Def0,0.890534508161383
ANDROGEN_RESPONSE,logdenPT_L_def0,0.6941102858630489,perPD1_LOW_Def0,0.925656764781747
ANDROGEN_RESPONSE,logdenPT_L_def2,0.28447351604384197,perPD1_LOW_Def0,0.5912821135703249
ANDROGEN_RESPONSE,logdenPT_L_def4,0.6594269599220289,perPD1_LOW_Def0,0.9962600247532909
ANDROGEN_RESPONSE,perPT_L_def0,0.950288624086664,perPD1_LOW_Def0,1
ANDROGEN_RESPONSE,perPT_L_def2,0.6011716939576159,perPD1_LOW_Def0,0.9511886791849521
ANDROGEN_RESPONSE,perPT_L_def4,0.26598296742133,perPD1_LOW_Def0,0.9891865560308909
ANDROGEN_RESPONSE,perpd1_def0,0.614324739730214,perPD1_HIGH_Def0,0.9584262216358629
ANDROGEN_RESPONSE,perpd1_def2,0.4600659857825539,perPD1_LOW_Def0,0.918931209210788
ANDROGEN_RESPONSE,perpd1_def4,0.368518540990036,perPD1_LOW_Def0,0.928791486697665
MYOGENESIS,logdenPD1_def0,0.28378015287559194,perPD1_HIGH_Def0,1
MYOGENESIS,logdenPD1_def2,0.642032324380527,perPD1_LOW_Def0,0.890534508161383
MYOGENESIS,logdenPT_L_def0,0.919447279941319,perPD1_LOW_Def0,0.937305726393535
MYOGENESIS,logdenPT_L_def2,0.290111459255013,perPD1_LOW_Def0,0.5912821135703249
MYOGENESIS,logdenPT_L_def4,0.9105566547869599,perPD1_LOW_Def0,0.999304206996271
MYOGENESIS,perPT_L_def0,0.43213784663862803,perPD1_HIGH_Def0,1
MYOGENESIS,perPT_L_def2,0.633564266315522,perPD1_LOW_Def0,0.9511886791849521
MYOGENESIS,perPT_L_def4,0.438447820146622,perPD1_LOW_Def0,0.9891865560308909
MYOGENESIS,perpd1_def0,0.053760871136125,perPD1_HIGH_Def0,0.7719974663352058
MYOGENESIS,perpd1_def2,0.189444951338513,perPD1_LOW_Def0,0.9118869149729321
MYOGENESIS,perpd1_def4,0.748647643660318,perPD1_LOW_Def0,0.928791486697665
PROTEIN_SECRETION,logdenPD1_def0,0.0890004055202615,perPD1_LOW_Def0,1
PROTEIN_SECRETION,logdenPD1_def2,0.9577854622812549,perPD1_HIGH_Def0,0.9868984670587809
PROTEIN_SECRETION,logdenPT_L_def0,0.0815639326531797,perPD1_LOW_Def0,0.7816124853603259
PROTEIN_SECRETION,logdenPT_L_def2,0.762404140051478,perPD1_HIGH_Def0,0.90762397625176
PROTEIN_SECRETION,logdenPT_L_def4,0.622329132210027,perPD1_LOW_Def0,0.9962600247532909
PROTEIN_SECRETION,perPT_L_def0,0.8127278009880509,perPD1_HIGH_Def0,1
PROTEIN_SECRETION,perPT_L_def2,0.7347689240588451,perPD1_HIGH_Def0,0.9511886791849521
PROTEIN_SECRETION,perPT_L_def4,0.26598296742133,perPD1_LOW_Def0,0.9891865560308909
PROTEIN_SECRETION,perpd1_def0,0.258706753606824,perPD1_LOW_Def0,0.9239526914529409
PROTEIN_SECRETION,perpd1_def2,0.939794341848113,perPD1_HIGH_Def0,0.976825468688611
PROTEIN_SECRETION,perpd1_def4,0.7643673924262091,perPD1_HIGH_Def0,0.928791486697665
INTERFERON_ALPHA_RESPONSE,logdenPD1_def0,0.174559807106976,perPD1_LOW_Def0,1
INTERFERON_ALPHA_RESPONSE,logdenPD1_def2,0.0962636815343715,perPD1_HIGH_Def0,0.8406724017768149
INTERFERON_ALPHA_RESPONSE,logdenPT_L_def0,0.15356364549754,perPD1_LOW_Def0,0.7816124853603259
INTERFERON_ALPHA_RESPONSE,logdenPT_L_def2,0.0897517976495608,perPD1_HIGH_Def0,0.44875898824780397
INTERFERON_ALPHA_RESPONSE,logdenPT_L_def4,0.762313430886187,perPD1_LOW_Def0,0.999304206996271
INTERFERON_ALPHA_RESPONSE,perPT_L_def0,0.13786327750782998,perPD1_LOW_Def0,1
INTERFERON_ALPHA_RESPONSE,perPT_L_def2,0.79612019210571,perPD1_HIGH_Def0,0.9511886791849521
INTERFERON_ALPHA_RESPONSE,perPT_L_def4,0.884112710878175,perPD1_HIGH_Def0,0.9891865560308909
INTERFERON_ALPHA_RESPONSE,perpd1_def0,0.12198822704893598,perPD1_LOW_Def0,0.7719974663352058
INTERFERON_ALPHA_RESPONSE,perpd1_def2,0.27602138718650204,perPD1_HIGH_Def0,0.9118869149729321
INTERFERON_ALPHA_RESPONSE,perpd1_def4,0.390943865976632,perPD1_LOW_Def0,0.928791486697665
INTERFERON_GAMMA_RESPONSE,logdenPD1_def0,0.106322603821983,perPD1_LOW_Def0,1
INTERFERON_GAMMA_RESPONSE,logdenPD1_def2,0.235628894203041,perPD1_HIGH_Def0,0.8406724017768149
INTERFERON_GAMMA_RESPONSE,logdenPT_L_def0,0.0419681081110721,perPD1_LOW_Def0,0.7816124853603259
INTERFERON_GAMMA_RESPONSE,logdenPT_L_def2,0.15928300741971899,perPD1_HIGH_Def0,0.49629304066437796
INTERFERON_GAMMA_RESPONSE,logdenPT_L_def4,0.36423086950234207,perPD1_LOW_Def0,0.956974303282557
INTERFERON_GAMMA_RESPONSE,perPT_L_def0,0.0972449721714316,perPD1_LOW_Def0,1
INTERFERON_GAMMA_RESPONSE,perPT_L_def2,0.7347689240588451,perPD1_LOW_Def0,0.9511886791849521
INTERFERON_GAMMA_RESPONSE,perPT_L_def4,0.8962383073006751,perPD1_LOW_Def0,0.9891865560308909
INTERFERON_GAMMA_RESPONSE,perpd1_def0,0.0792599375097786,perPD1_LOW_Def0,0.7719974663352058
INTERFERON_GAMMA_RESPONSE,perpd1_def2,0.291803812791338,perPD1_HIGH_Def0,0.9118869149729321
INTERFERON_GAMMA_RESPONSE,perpd1_def4,0.234571043683756,perPD1_LOW_Def0,0.928791486697665
APICAL_JUNCTION,logdenPD1_def0,0.43184687606081107,perPD1_HIGH_Def0,1
APICAL_JUNCTION,logdenPD1_def2,0.41291799988025896,perPD1_HIGH_Def0,0.853066415834396
APICAL_JUNCTION,logdenPT_L_def0,0.7960648177123021,perPD1_LOW_Def0,0.925656764781747
APICAL_JUNCTION,logdenPT_L_def2,0.94590212246707,perPD1_HIGH_Def0,0.985235716723022
APICAL_JUNCTION,logdenPT_L_def4,0.312003075399032,perPD1_HIGH_Def0,0.956974303282557
APICAL_JUNCTION,perPT_L_def0,0.851634758795654,perPD1_HIGH_Def0,1
APICAL_JUNCTION,perPT_L_def2,0.94050841616306,perPD1_LOW_Def0,0.95879387273759
APICAL_JUNCTION,perPT_L_def4,0.764797557890574,perPD1_LOW_Def0,0.9891865560308909
APICAL_JUNCTION,perpd1_def0,0.130602690232724,perPD1_HIGH_Def0,0.7719974663352058
APICAL_JUNCTION,perpd1_def2,0.432220860486364,perPD1_LOW_Def0,0.918931209210788
APICAL_JUNCTION,perpd1_def4,0.686865180341466,perPD1_HIGH_Def0,0.928791486697665
APICAL_SURFACE,logdenPD1_def0,0.48374878217554496,perPD1_LOW_Def0,1
APICAL_SURFACE,logdenPD1_def2,0.658995536039423,perPD1_LOW_Def0,0.890534508161383
APICAL_SURFACE,logdenPT_L_def0,0.22923837503973,perPD1_LOW_Def0,0.7816124853603259
APICAL_SURFACE,logdenPT_L_def2,0.8483377153878949,perPD1_LOW_Def0,0.9640201311226079
APICAL_SURFACE,logdenPT_L_def4,1.0,perPD1_LOW_Def0,1.0
APICAL_SURFACE,perPT_L_def0,0.9701608102333579,perPD1_LOW_Def0,1
APICAL_SURFACE,perPT_L_def2,0.465443816814661,perPD1_HIGH_Def0,0.9511886791849521
APICAL_SURFACE,perPT_L_def4,0.932749532683831,perPD1_LOW_Def0,0.9891865560308909
APICAL_SURFACE,perpd1_def0,0.6894123887994829,perPD1_LOW_Def0,0.9584262216358629
APICAL_SURFACE,perpd1_def2,0.7937219202436819,perPD1_HIGH_Def0,0.9614261797873579
APICAL_SURFACE,perpd1_def4,0.686865180341466,perPD1_LOW_Def0,0.928791486697665
HEDGEHOG_SIGNALING,logdenPD1_def0,0.9885973820552729,perPD1_LOW_Def0,1
HEDGEHOG_SIGNALING,logdenPD1_def2,0.141079116343405,perPD1_LOW_Def0,0.8406724017768149
HEDGEHOG_SIGNALING,logdenPT_L_def0,0.937305726393535,perPD1_LOW_Def0,0.937305726393535
HEDGEHOG_SIGNALING,logdenPT_L_def2,0.0467841039508054,perPD1_LOW_Def0,0.292400649692534
HEDGEHOG_SIGNALING,logdenPT_L_def4,0.6594269599220289,perPD1_LOW_Def0,0.9962600247532909
HEDGEHOG_SIGNALING,perPT_L_def0,0.950288624086664,perPD1_LOW_Def0,1
HEDGEHOG_SIGNALING,perPT_L_def2,0.16123746057366,perPD1_LOW_Def0,0.9511886791849521
HEDGEHOG_SIGNALING,perPT_L_def4,0.19481157080267802,perPD1_LOW_Def0,0.9891865560308909
HEDGEHOG_SIGNALING,perpd1_def0,0.875728921111198,perPD1_HIGH_Def0,0.9584262216358629
HEDGEHOG_SIGNALING,perpd1_def2,0.28647786463177005,perPD1_LOW_Def0,0.9118869149729321
HEDGEHOG_SIGNALING,perpd1_def4,0.390943865976632,perPD1_LOW_Def0,0.928791486697665
COMPLEMENT,logdenPD1_def0,0.448779062103611,perPD1_LOW_Def0,1
COMPLEMENT,logdenPD1_def2,0.285828616604117,perPD1_HIGH_Def0,0.8406724017768149
COMPLEMENT,logdenPT_L_def0,0.26595340931284195,perPD1_LOW_Def0,0.7816124853603259
COMPLEMENT,logdenPT_L_def2,0.155601893093861,perPD1_HIGH_Def0,0.49629304066437796
COMPLEMENT,logdenPT_L_def4,0.646961782086518,perPD1_HIGH_Def0,0.9962600247532909
COMPLEMENT,perPT_L_def0,0.7934400183085071,perPD1_HIGH_Def0,1
COMPLEMENT,perPT_L_def2,0.9131411320175541,perPD1_HIGH_Def0,0.9511886791849521
COMPLEMENT,perPT_L_def4,0.729932380665745,perPD1_HIGH_Def0,0.9891865560308909
COMPLEMENT,perpd1_def0,0.6894123887994829,perPD1_LOW_Def0,0.9584262216358629
COMPLEMENT,perpd1_def2,0.4460213264902971,perPD1_HIGH_Def0,0.918931209210788
COMPLEMENT,perpd1_def4,0.32612859582324294,perPD1_LOW_Def0,0.928791486697665
UNFOLDED_PROTEIN_RESPONSE,logdenPD1_def0,0.808039228359254,perPD1_LOW_Def0,1
UNFOLDED_PROTEIN_RESPONSE,logdenPD1_def2,0.0538618691873773,perPD1_HIGH_Def0,0.8406724017768149
UNFOLDED_PROTEIN_RESPONSE,logdenPT_L_def0,0.6612196282582861,perPD1_LOW_Def0,0.925656764781747
UNFOLDED_PROTEIN_RESPONSE,logdenPT_L_def2,0.00815622836931511,perPD1_HIGH_Def0,0.26967291897460105
UNFOLDED_PROTEIN_RESPONSE,logdenPT_L_def4,0.32034684649250394,perPD1_HIGH_Def0,0.956974303282557
UNFOLDED_PROTEIN_RESPONSE,perPT_L_def0,0.8127278009880509,perPD1_LOW_Def0,1
